site_id,year,month,day,x_transect,location,species_lump,pc_point_type,tidal_elevation
12,2017,7,25,24,18.4,Mytilus californianus,first_points,0.66415
12,2017,7,25,24,18.8,Mytilus californianus,first_points,0.66314
12,2017,7,25,24,19.2,Mytilus californianus,first_points,0.64747
12,2017,7,25,24,19.6,Mytilus californianus,first_points,0.865
12,2017,7,25,24,20,Mytilus californianus,first_points,0.93855
12,2017,7,25,24,20.8,Mytilus californianus,first_points,1.08621
12,2017,7,25,24,21.2,Mytilus californianus,first_points,1.15835
12,2017,7,25,24,22,Mytilus californianus,first_points,1.20949
12,2017,7,25,24,22.4,Mytilus californianus,first_points,1.09762
12,2017,7,25,24,23.2,Mytilus californianus,first_points,0.9954
12,2017,7,25,24,23.6,Mytilus californianus,first_points,1.005
12,2017,7,25,24,24,Mytilus californianus,first_points,1.33118
12,2017,7,25,24,24.4,Mytilus californianus,first_points,1.38253
12,2017,7,25,24,24.8,Mytilus californianus,first_points,1.4332
12,2017,7,25,24,25.2,Mytilus californianus,first_points,1.48279
12,2017,7,25,24,25.6,Mytilus californianus,first_points,1.14992
12,2017,7,25,24,26,Mytilus californianus,first_points,0.68911
12,2017,7,25,24,26.4,Mytilus californianus,first_points,0.22792
12,2017,7,25,24,26.8,Mytilus californianus,first_points,-0.2341
12,2017,7,25,24,27.2,Mytilus californianus,first_points,-0.113
12,2017,7,25,24,27.6,Mytilus californianus,first_points,0.59102
12,2017,7,25,24,28,Mytilus californianus,first_points,1.295
12,2017,7,25,24,28.4,Mytilus californianus,first_points,0.93155
12,2017,7,25,24,28.8,Mytilus californianus,first_points,0.56824
12,2017,7,25,24,29.2,Mytilus californianus,first_points,0.205
12,2017,7,25,24,29.6,Mytilus californianus,first_points,0.31159
12,2017,7,25,24,30,Mytilus californianus,first_points,0.1249
12,2017,7,25,24,30.4,Mytilus californianus,first_points,-0.555
12,2017,7,25,24,30.8,Mytilus californianus,first_points,-1.0875
12,2017,7,25,24,31.2,Mytilus californianus,first_points,-0.528
12,2017,7,25,24,33.2,Mytilus californianus,first_points,0.68618
12,2017,7,25,24,33.6,Mytilus californianus,first_points,0.61832
12,2017,7,25,24,34,Mytilus californianus,first_points,0.685
12,2017,7,25,24,34.4,Mytilus californianus,first_points,0.73359
12,2017,7,25,24,34.8,Mytilus californianus,first_points,0.56788
12,2017,7,25,24,35.2,Mytilus californianus,first_points,0.45842
12,2017,7,25,24,35.6,Mytilus californianus,first_points,0.405
12,2017,7,25,24,36,Mytilus californianus,first_points,0.545
12,2017,7,25,24,36.4,Mytilus californianus,first_points,0.36508
12,2017,7,25,24,36.8,Mytilus californianus,first_points,0.425
12,2017,7,25,24,37.2,Mytilus californianus,first_points,0.265
12,2017,7,25,24,37.6,Mytilus californianus,first_points,0.46495
12,2017,7,25,24,38,Mytilus californianus,first_points,0.665
12,2017,7,25,24,38.4,Mytilus californianus,first_points,0.48757
12,2017,7,25,24,38.8,Mytilus californianus,first_points,0.31042
12,2017,7,25,24,39.2,Mytilus californianus,first_points,0.1334
12,2017,7,25,24,39.6,Mytilus californianus,first_points,0.25832
12,2017,7,25,24,40,Mytilus californianus,first_points,0.101
12,2017,7,25,24,40.4,Mytilus californianus,first_points,0.135
12,2017,7,25,24,40.8,Mytilus californianus,first_points,-0.041
12,2017,7,25,24,41.2,Mytilus californianus,first_points,0.095
12,2017,7,25,24,41.6,Mytilus californianus,first_points,0.23498
12,2017,7,25,24,42,Mytilus californianus,first_points,0.18497
12,2017,7,25,24,42.4,Mytilus californianus,first_points,0.315
12,2017,7,25,24,42.8,Mytilus californianus,first_points,0.1498
12,2017,7,25,27,12.4,Mytilus californianus,first_points,1.07171
12,2017,7,25,27,12.8,Mytilus californianus,first_points,0.82832
12,2017,7,25,27,13.2,Mytilus californianus,first_points,0.80302
12,2017,7,25,27,13.6,Mytilus californianus,first_points,0.65902
12,2017,7,25,27,14,Mytilus californianus,first_points,0.515
12,2017,7,25,27,14.8,Mytilus californianus,first_points,0.6305
12,2017,7,25,27,15.2,Mytilus californianus,first_points,-0.0274
12,2017,7,25,27,15.6,Mytilus californianus,first_points,-0.685
12,2017,7,25,27,17.2,Mytilus californianus,first_points,0.1452
12,2017,7,25,27,17.6,Mytilus californianus,first_points,0.7052
12,2017,7,25,27,18,Mytilus californianus,first_points,1.265
12,2017,7,25,27,18.4,Mytilus californianus,first_points,1.20011
12,2017,7,25,27,18.8,Mytilus californianus,first_points,1.135
12,2017,7,25,27,19.2,Mytilus californianus,first_points,1.17382
12,2017,7,25,27,19.6,Mytilus californianus,first_points,1.21186
12,2017,7,25,27,20,Mytilus californianus,first_points,1.25036
12,2017,7,25,27,20.4,Mytilus californianus,first_points,1.28756
12,2017,7,25,27,20.8,Mytilus californianus,first_points,1.32435
12,2017,7,25,27,21.2,Mytilus californianus,first_points,1.36005
12,2017,7,25,27,21.6,Mytilus californianus,first_points,1.39607
12,2017,7,25,27,22,Mytilus californianus,first_points,1.3237
12,2017,7,25,27,22.4,Mytilus californianus,first_points,1.215
12,2017,7,25,27,22.8,Mytilus californianus,first_points,1.22769
12,2017,7,25,27,23.6,Mytilus californianus,first_points,1.30787
12,2017,7,25,27,24.8,Mytilus californianus,first_points,1.49696
12,2017,7,25,27,25.2,Mytilus californianus,first_points,1.49647
12,2017,7,25,27,25.6,Mytilus californianus,first_points,1.495
12,2017,7,25,27,26,Mytilus californianus,first_points,1.58312
12,2017,7,25,27,26.4,Mytilus californianus,first_points,1.67108
12,2017,7,25,27,26.8,Mytilus californianus,first_points,1.61827
12,2017,7,25,27,27.2,Mytilus californianus,first_points,1.42474
12,2017,7,25,27,28.4,Mytilus californianus,first_points,0.69894
12,2017,7,25,27,28.8,Mytilus californianus,first_points,-0.085
12,2017,7,25,27,29.2,Mytilus californianus,first_points,0.1149
12,2017,7,25,27,29.6,Mytilus californianus,first_points,0.0533
12,2017,7,25,27,30,Mytilus californianus,first_points,-0.2692
12,2017,7,25,27,33.2,Mytilus californianus,first_points,0.565
12,2017,7,25,27,33.6,Mytilus californianus,first_points,0.84505
12,2017,7,25,27,34,Mytilus californianus,first_points,0.77709
12,2017,7,25,27,34.4,Mytilus californianus,first_points,0.59279
12,2017,7,25,27,34.8,Mytilus californianus,first_points,0.40776
12,2017,7,25,27,35.2,Mytilus californianus,first_points,0.49504
12,2017,7,25,27,35.6,Mytilus californianus,first_points,0.29857
12,2017,7,25,27,36,Mytilus californianus,first_points,-0.0837
12,2017,7,25,27,37.2,Mytilus californianus,first_points,0.34302
12,2017,7,25,27,37.6,Mytilus californianus,first_points,0.28834
12,2017,7,25,27,38,Mytilus californianus,first_points,0.075
12,2017,7,25,27,38.8,Mytilus californianus,first_points,0.1095
12,2017,7,25,27,39.6,Mytilus californianus,first_points,0.0608
12,2017,7,25,27,40,Mytilus californianus,first_points,0.215
12,2017,7,25,27,40.4,Mytilus californianus,first_points,0.135
12,2017,7,25,27,40.8,Mytilus californianus,first_points,-0.1069
12,2017,7,25,27,41.2,Mytilus californianus,first_points,-0.175
12,2017,7,25,27,42,Mytilus californianus,first_points,-0.1017
12,2017,7,25,27,42.4,Mytilus californianus,first_points,0.015
12,2017,7,25,27,42.8,Mytilus californianus,first_points,-0.4116
12,2017,7,25,27,43.2,Mytilus californianus,first_points,-0.6252
12,2017,7,25,30,3.2,Mytilus californianus,first_points,0.76645
12,2017,7,25,30,4.8,Mytilus californianus,first_points,0.70331
12,2017,7,25,30,10.8,Mytilus californianus,first_points,1.21302
12,2017,7,25,30,11.6,Mytilus californianus,first_points,1.205
12,2017,7,25,30,12,Mytilus californianus,first_points,0.865
12,2017,7,25,30,12.4,Mytilus californianus,first_points,0.86499
12,2017,7,25,30,12.8,Mytilus californianus,first_points,1.03494
12,2017,7,25,30,13.2,Mytilus californianus,first_points,1.18412
12,2017,7,25,30,13.6,Mytilus californianus,first_points,1.10041
12,2017,7,25,30,14,Mytilus californianus,first_points,1.01689
12,2017,7,25,30,14.4,Mytilus californianus,first_points,1.01659
12,2017,7,25,30,14.8,Mytilus californianus,first_points,1.09966
12,2017,7,25,30,15.2,Mytilus californianus,first_points,1.18257
12,2017,7,25,30,15.6,Mytilus californianus,first_points,1.21653
12,2017,7,25,30,16.4,Mytilus californianus,first_points,0.98868
12,2017,7,25,30,16.8,Mytilus californianus,first_points,0.875
12,2017,7,25,30,17.2,Mytilus californianus,first_points,-0.365
12,2017,7,25,30,17.6,Mytilus californianus,first_points,-0.2679
12,2017,7,25,30,19.6,Mytilus californianus,first_points,1.11155
12,2017,7,25,30,20,Mytilus californianus,first_points,1.14312
12,2017,7,25,30,20.4,Mytilus californianus,first_points,1.17483
12,2017,7,25,30,21.2,Mytilus californianus,first_points,1.23804
12,2017,7,25,30,21.6,Mytilus californianus,first_points,1.2693
12,2017,7,25,30,22,Mytilus californianus,first_points,1.18503
12,2017,7,25,30,22.4,Mytilus californianus,first_points,1.08168
12,2017,7,25,30,22.8,Mytilus californianus,first_points,1.19129
12,2017,7,25,30,23.2,Mytilus californianus,first_points,1.22368
12,2017,7,25,30,23.6,Mytilus californianus,first_points,1.25693
12,2017,7,25,30,24,Mytilus californianus,first_points,1.289
12,2017,7,25,30,24.4,Mytilus californianus,first_points,1.31978
12,2017,7,25,30,24.8,Mytilus californianus,first_points,1.2617
12,2017,7,25,30,25.2,Mytilus californianus,first_points,1.27655
12,2017,7,25,30,25.6,Mytilus californianus,first_points,1.34427
12,2017,7,25,30,26,Mytilus californianus,first_points,1.38174
12,2017,7,25,30,26.4,Mytilus californianus,first_points,1.32838
12,2017,7,25,30,26.8,Mytilus californianus,first_points,1.12719
12,2017,7,25,30,27.2,Mytilus californianus,first_points,0.87691
12,2017,7,25,30,27.6,Mytilus californianus,first_points,0.62611000000000006
12,2017,7,25,30,28,Mytilus californianus,first_points,0.375
12,2017,7,25,30,28.4,Mytilus californianus,first_points,0.74592
12,2017,7,25,30,28.8,Mytilus californianus,first_points,0.62959
12,2017,7,25,30,29.2,Mytilus californianus,first_points,0.51384
12,2017,7,25,30,29.6,Mytilus californianus,first_points,0.39783
12,2017,7,25,30,30,Mytilus californianus,first_points,0.28189
12,2017,7,25,30,30.4,Mytilus californianus,first_points,-0.1517
12,2017,7,25,30,30.8,Mytilus californianus,first_points,-0.633
12,2017,7,25,30,33.6,Mytilus californianus,first_points,0.45298
12,2017,7,25,30,34,Mytilus californianus,first_points,0.285
12,2017,7,25,30,34.4,Mytilus californianus,first_points,0.33833
12,2017,7,25,30,35.2,Mytilus californianus,first_points,0.7809
12,2017,7,25,30,35.6,Mytilus californianus,first_points,0.845
12,2017,7,25,30,36,Mytilus californianus,first_points,0.60755
12,2017,7,25,30,36.4,Mytilus californianus,first_points,0.37006
12,2017,7,25,30,36.8,Mytilus californianus,first_points,0.1325
12,2017,7,25,30,37.2,Mytilus californianus,first_points,-0.105
12,2017,7,25,30,37.6,Mytilus californianus,first_points,-0.0517
12,2017,7,25,30,38,Mytilus californianus,first_points,-0.185
12,2017,7,25,30,38.4,Mytilus californianus,first_points,-0.137
12,2017,7,25,30,39.2,Mytilus californianus,first_points,-0.5675
12,2017,7,25,30,39.6,Mytilus californianus,first_points,-0.3675
12,2017,7,25,30,40,Mytilus californianus,first_points,-0.045
12,2017,7,25,30,40.4,Mytilus californianus,first_points,-0.165
12,2017,7,25,30,40.8,Mytilus californianus,first_points,-0.08
12,2017,7,25,30,41.2,Mytilus californianus,first_points,-0.027
12,2017,7,25,30,41.6,Mytilus californianus,first_points,-0.211
12,2017,7,25,30,42,Mytilus californianus,first_points,-0.395
12,2017,7,25,30,42.4,Mytilus californianus,first_points,-0.4079
12,2017,7,25,30,42.8,Mytilus californianus,first_points,-0.4152
12,2017,7,25,30,43.2,Mytilus californianus,first_points,-0.4318
12,2020,6,24,0,5.4,Mytilus californianus,full_points,1.67667
12,2020,6,24,0,5.6,Mytilus californianus,full_points,1.80667
12,2020,6,24,0,5.8,Mytilus californianus,full_points,1.88667
12,2020,6,24,0,6,Mytilus californianus,full_points,1.58168
12,2020,6,24,0,6.2,Mytilus californianus,full_points,1.27667
12,2020,6,24,0,6.8,Mytilus californianus,full_points,1.00667
12,2020,6,24,0,7,Mytilus californianus,full_points,1.80667
12,2020,6,24,0,7.2,Mytilus californianus,full_points,1.81669
12,2020,6,24,0,7.4,Mytilus californianus,full_points,1.8267
12,2020,6,24,0,7.6,Mytilus californianus,full_points,1.83678
12,2020,6,24,0,7.8,Mytilus californianus,full_points,1.8467
12,2020,6,24,0,8,Mytilus californianus,full_points,1.85667
12,2020,6,24,0,8.4,Mytilus californianus,full_points,1.58667
12,2020,6,24,0,8.6,Mytilus californianus,full_points,1.18667
12,2020,6,24,0,8.8,Mytilus californianus,full_points,1.14343
12,2020,6,24,0,9,Mytilus californianus,full_points,1.10009
12,2020,6,24,0,9.2,Mytilus californianus,full_points,1.05667
12,2020,6,24,0,10,Mytilus californianus,full_points,0.51667
12,2020,6,24,0,10.2,Mytilus californianus,full_points,1.19174
12,2020,6,24,0,10.4,Mytilus californianus,full_points,1.86667
12,2020,6,24,0,10.6,Mytilus californianus,full_points,1.93702
12,2020,6,24,0,10.8,Mytilus californianus,full_points,2.00713
12,2020,6,24,0,11,Mytilus californianus,full_points,2.07709
12,2020,6,24,0,11.6,Mytilus californianus,full_points,2.28667
12,2020,6,24,0,12.2,Mytilus californianus,full_points,2.11145
12,2020,6,24,0,12.6,Mytilus californianus,full_points,1.99407
12,2020,6,24,0,12.8,Mytilus californianus,full_points,1.93544
12,2020,6,24,0,13,Mytilus californianus,full_points,1.87667
12,2020,6,24,0,13.4,Mytilus californianus,full_points,1.73667
12,2020,6,24,0,13.6,Mytilus californianus,full_points,1.84346
12,2020,6,24,0,13.8,Mytilus californianus,full_points,1.95012
12,2020,6,24,0,14,Mytilus californianus,full_points,2.05667
12,2020,6,24,0,14.2,Mytilus californianus,full_points,2.02282
12,2020,6,24,0,14.4,Mytilus californianus,full_points,1.98891
12,2020,6,24,0,14.6,Mytilus californianus,full_points,1.95478
12,2020,6,24,0,14.8,Mytilus californianus,full_points,1.92074
12,2020,6,24,0,15,Mytilus californianus,full_points,1.88667
12,2020,6,24,0,15.2,Mytilus californianus,full_points,1.76243
12,2020,6,24,0,15.4,Mytilus californianus,full_points,1.63813
12,2020,6,24,0,15.6,Mytilus californianus,full_points,1.51378
12,2020,6,24,0,15.8,Mytilus californianus,full_points,1.38942
12,2020,6,24,0,16,Mytilus californianus,full_points,1.265
12,2020,6,24,0,16.6,Mytilus californianus,full_points,0.78927
12,2020,6,24,0,17,Mytilus californianus,full_points,0.72836
12,2020,6,24,0,17.2,Mytilus californianus,full_points,0.69773
12,2020,6,24,0,17.4,Mytilus californianus,full_points,0.66711
12,2020,6,24,0,17.6,Mytilus californianus,full_points,0.6367
12,2020,6,24,0,18,Mytilus californianus,full_points,0.575
12,2020,6,24,0,18.2,Mytilus californianus,full_points,0.39502
12,2020,6,24,0,18.4,Mytilus californianus,full_points,0.21502
12,2020,6,24,0,18.6,Mytilus californianus,full_points,0.035
12,2020,6,24,0,18.8,Mytilus californianus,full_points,0.1
12,2020,6,24,0,19,Mytilus californianus,full_points,0.165
12,2020,6,24,0,19.2,Mytilus californianus,full_points,0.069
12,2020,6,24,0,19.6,Mytilus californianus,full_points,-0.123
12,2020,6,24,6,8.4,Mytilus californianus,full_points,2.43684
12,2020,6,24,6,9.2,Mytilus californianus,full_points,2.39878
12,2020,6,24,6,9.6,Mytilus californianus,full_points,2.38273
12,2020,6,24,6,9.8,Mytilus californianus,full_points,2.37484
12,2020,6,24,6,10.2,Mytilus californianus,full_points,2.23168
12,2020,6,24,6,10.4,Mytilus californianus,full_points,1.92667
12,2020,6,24,6,10.6,Mytilus californianus,full_points,2.12667
12,2020,6,24,6,10.8,Mytilus californianus,full_points,2.18171
12,2020,6,24,6,11.2,Mytilus californianus,full_points,2.20667
12,2020,6,24,6,11.4,Mytilus californianus,full_points,1.94667
12,2020,6,24,6,12,Mytilus californianus,full_points,2.17667
12,2020,6,24,6,12.2,Mytilus californianus,full_points,2.19412
12,2020,6,24,6,12.4,Mytilus californianus,full_points,2.21159
12,2020,6,24,6,12.6,Mytilus californianus,full_points,2.22911
12,2020,6,24,6,12.8,Mytilus californianus,full_points,2.24667
12,2020,6,24,6,13,Mytilus californianus,full_points,2.2126
12,2020,6,24,6,13.2,Mytilus californianus,full_points,2.17877
12,2020,6,24,6,13.4,Mytilus californianus,full_points,2.14486
12,2020,6,24,6,13.6,Mytilus californianus,full_points,2.11081
12,2020,6,24,6,13.8,Mytilus californianus,full_points,2.07667
12,2020,6,24,6,14,Mytilus californianus,full_points,1.91667
12,2020,6,24,6,14.2,Mytilus californianus,full_points,1.86667
12,2020,6,24,6,14.4,Mytilus californianus,full_points,1.91667
12,2020,6,24,6,14.6,Mytilus californianus,full_points,1.88005
12,2020,6,24,6,14.8,Mytilus californianus,full_points,1.84341
12,2020,6,24,6,15.2,Mytilus californianus,full_points,1.74679
12,2020,6,24,6,15.6,Mytilus californianus,full_points,1.58352
12,2020,6,24,6,15.8,Mytilus californianus,full_points,1.48005
12,2020,6,24,6,16,Mytilus californianus,full_points,1.37667
12,2020,6,24,6,16.4,Mytilus californianus,full_points,0.93648
12,2020,6,24,6,16.6,Mytilus californianus,full_points,0.71647
12,2020,6,24,6,16.8,Mytilus californianus,full_points,0.49653
12,2020,6,24,6,17,Mytilus californianus,full_points,0.27667
12,2020,6,24,6,17.2,Mytilus californianus,full_points,-0.2033
12,2020,6,24,6,17.4,Mytilus californianus,full_points,-0.2033
12,2020,6,24,6,17.6,Mytilus californianus,full_points,0.1467
12,2020,6,24,6,17.8,Mytilus californianus,full_points,0.44667
12,2020,6,24,6,18,Mytilus californianus,full_points,0.49667
12,2020,6,24,6,18.2,Mytilus californianus,full_points,0.44667
12,2020,6,24,6,18.4,Mytilus californianus,full_points,0.55667
12,2020,6,24,6,18.6,Mytilus californianus,full_points,0.68667
12,2020,6,24,6,18.8,Mytilus californianus,full_points,0.66667
12,2020,6,24,6,19,Mytilus californianus,full_points,0.76667
12,2020,6,24,6,19.2,Mytilus californianus,full_points,0.84339
12,2020,6,24,6,19.4,Mytilus californianus,full_points,0.92007
12,2020,6,24,6,19.6,Mytilus californianus,full_points,0.99667
12,2020,6,24,6,19.8,Mytilus californianus,full_points,0.97667
12,2020,6,24,6,20,Mytilus californianus,full_points,0.84667
12,2020,6,24,6,20.2,Mytilus californianus,full_points,0.81021
12,2020,6,24,6,20.4,Mytilus californianus,full_points,0.77354
12,2020,6,24,6,20.6,Mytilus californianus,full_points,0.73673
12,2020,6,24,6,20.8,Mytilus californianus,full_points,0.69976
12,2020,6,24,6,21,Mytilus californianus,full_points,0.66282
12,2020,6,24,6,21.2,Mytilus californianus,full_points,0.62581
12,2020,6,24,6,21.4,Mytilus californianus,full_points,0.58827
12,2020,6,24,6,21.6,Mytilus californianus,full_points,0.55069
12,2020,6,24,6,21.8,Mytilus californianus,full_points,0.51289
12,2020,6,24,6,22,Mytilus californianus,full_points,0.475
12,2020,6,24,12,0.6,Mytilus californianus,full_points,2.54157
12,2020,6,24,12,5,Mytilus californianus,full_points,1.40164
12,2020,6,24,12,5.2,Mytilus californianus,full_points,1.35667
12,2020,6,24,12,5.4,Mytilus californianus,full_points,0.67165
12,2020,6,24,12,6.6,Mytilus californianus,full_points,2.23513
12,2020,6,24,12,6.8,Mytilus californianus,full_points,2.24593
12,2020,6,24,12,8.4,Mytilus californianus,full_points,2.27473
12,2020,6,24,12,8.6,Mytilus californianus,full_points,2.26882
12,2020,6,24,12,8.8,Mytilus californianus,full_points,2.26277
12,2020,6,24,12,10.2,Mytilus californianus,full_points,2.3471
12,2020,6,24,12,12.4,Mytilus californianus,full_points,2.00721
12,2020,6,24,12,12.6,Mytilus californianus,full_points,2.00727
12,2020,6,24,12,12.8,Mytilus californianus,full_points,2.00719
12,2020,6,24,12,13,Mytilus californianus,full_points,2.00695
12,2020,6,24,12,13.2,Mytilus californianus,full_points,2.00667
12,2020,6,24,12,13.4,Mytilus californianus,full_points,1.88176
12,2020,6,24,12,13.6,Mytilus californianus,full_points,1.75667
12,2020,6,24,12,13.8,Mytilus californianus,full_points,1.75674
12,2020,6,24,12,14,Mytilus californianus,full_points,1.75667
12,2020,6,24,12,14.2,Mytilus californianus,full_points,1.80175
12,2020,6,24,12,14.4,Mytilus californianus,full_points,1.84667
12,2020,6,24,12,14.6,Mytilus californianus,full_points,1.70344
12,2020,6,24,12,14.8,Mytilus californianus,full_points,1.56011
12,2020,6,24,12,15,Mytilus californianus,full_points,1.41667
12,2020,6,24,12,15.2,Mytilus californianus,full_points,0.53169
12,2020,6,24,12,15.8,Mytilus californianus,full_points,-0.2033
12,2020,6,24,12,16,Mytilus californianus,full_points,0.53667
12,2020,6,24,12,16.2,Mytilus californianus,full_points,0.76667
12,2020,6,24,12,16.4,Mytilus californianus,full_points,0.8567
12,2020,6,24,12,16.6,Mytilus californianus,full_points,0.94667
12,2020,6,24,12,16.8,Mytilus californianus,full_points,1.04168
12,2020,6,24,12,17,Mytilus californianus,full_points,1.13667
12,2020,6,24,12,17.2,Mytilus californianus,full_points,1.54667
12,2020,6,24,12,17.4,Mytilus californianus,full_points,1.58166
12,2020,6,24,12,17.6,Mytilus californianus,full_points,1.61667
12,2020,6,24,12,17.8,Mytilus californianus,full_points,1.59167
12,2020,6,24,12,18,Mytilus californianus,full_points,1.56667
12,2020,6,24,12,18.2,Mytilus californianus,full_points,1.50667
12,2020,6,24,12,18.4,Mytilus californianus,full_points,1.39667
12,2020,6,24,12,18.6,Mytilus californianus,full_points,1.38667
12,2020,6,24,12,18.8,Mytilus californianus,full_points,1.54667
12,2020,6,24,12,19,Mytilus californianus,full_points,1.51667
12,2020,6,24,12,19.2,Mytilus californianus,full_points,1.45667
12,2020,6,24,12,19.4,Mytilus californianus,full_points,1.44667
12,2020,6,24,12,19.6,Mytilus californianus,full_points,1.36667
12,2020,6,24,12,19.8,Mytilus californianus,full_points,1.34667
12,2020,6,24,12,20,Mytilus californianus,full_points,1.50667
12,2020,6,24,12,20.4,Mytilus californianus,full_points,1.48262
12,2020,6,24,12,20.6,Mytilus californianus,full_points,1.47043
12,2020,6,24,12,20.8,Mytilus californianus,full_points,1.4585
12,2020,6,24,12,21,Mytilus californianus,full_points,1.44667
12,2020,6,24,12,21.2,Mytilus californianus,full_points,0.94994
12,2020,6,24,12,21.4,Mytilus californianus,full_points,0.45329
12,2020,6,24,12,21.6,Mytilus californianus,full_points,-0.0384
12,2020,6,24,12,22.2,Mytilus californianus,full_points,-0.3428
12,2020,6,24,12,22.4,Mytilus californianus,full_points,-0.2514
12,2020,6,24,12,22.6,Mytilus californianus,full_points,-0.16
12,2020,6,24,12,22.8,Mytilus californianus,full_points,-0.0684
12,2020,6,24,12,23,Mytilus californianus,full_points,0.0232
12,2020,6,24,12,23.2,Mytilus californianus,full_points,0.115
12,2020,6,24,12,23.4,Mytilus californianus,full_points,0.24475
12,2020,6,24,12,23.6,Mytilus californianus,full_points,0.37466
12,2020,6,24,12,23.8,Mytilus californianus,full_points,0.50474
12,2020,6,24,12,24.2,Mytilus californianus,full_points,0.62775
12,2020,6,24,12,24.4,Mytilus californianus,full_points,0.62068
12,2020,6,24,12,24.6,Mytilus californianus,full_points,0.61385
12,2020,6,24,12,24.8,Mytilus californianus,full_points,0.60714
12,2020,6,24,12,25,Mytilus californianus,full_points,0.60063
12,2020,6,24,12,25.2,Mytilus californianus,full_points,0.59425
12,2020,6,24,12,25.6,Mytilus californianus,full_points,0.53609
12,2020,6,24,18,5.2,Mytilus californianus,full_points,1.05102
12,2020,6,24,18,5.6,Mytilus californianus,full_points,1.005
12,2020,6,24,18,6,Mytilus californianus,full_points,0.98101
12,2020,6,24,18,6.4,Mytilus californianus,full_points,0.815
12,2020,6,24,18,6.8,Mytilus californianus,full_points,0.905
12,2020,6,24,18,7.2,Mytilus californianus,full_points,1.00832
12,2020,6,24,18,7.6,Mytilus californianus,full_points,0.975
12,2020,6,24,18,8,Mytilus californianus,full_points,0.78839
12,2020,6,24,18,12.4,Mytilus californianus,full_points,0.67744
12,2020,6,24,18,12.8,Mytilus californianus,full_points,1.08481
12,2020,6,24,18,13.2,Mytilus californianus,full_points,0.86456
12,2020,6,24,18,13.6,Mytilus californianus,full_points,0.64447
12,2020,6,24,18,14,Mytilus californianus,full_points,0.42456
12,2020,6,24,18,19.6,Mytilus californianus,full_points,0.36528
12,2020,6,24,18,20,Mytilus californianus,full_points,0.47849
12,2020,6,24,18,20.4,Mytilus californianus,full_points,0.47245
12,2020,6,24,18,20.8,Mytilus californianus,full_points,0.34715
12,2020,6,24,18,21.2,Mytilus californianus,full_points,0.22139
12,2020,6,24,18,24.4,Mytilus californianus,full_points,0.0628
12,2020,6,24,18,24.8,Mytilus californianus,full_points,0.1314
12,2020,6,24,18,25.2,Mytilus californianus,full_points,0.20017
12,2020,6,24,18,25.6,Mytilus californianus,full_points,0.26811
12,2020,6,24,18,26,Mytilus californianus,full_points,0.49941
12,2020,6,24,18,26.4,Mytilus californianus,full_points,0.785
12,2020,6,24,18,27.2,Mytilus californianus,full_points,0.54031
12,2020,6,24,18,27.6,Mytilus californianus,full_points,0.61412
12,2020,6,24,18,28,Mytilus californianus,full_points,0.68802
12,2020,6,24,18,28.4,Mytilus californianus,full_points,0.55502
12,2020,6,24,18,28.8,Mytilus californianus,full_points,0.21501
12,2020,6,24,18,31.6,Mytilus californianus,full_points,0.28058
12,2020,6,24,18,32,Mytilus californianus,full_points,0.335
12,2020,6,24,18,32.4,Mytilus californianus,full_points,0.53498
12,2020,6,24,18,32.8,Mytilus californianus,full_points,0.49498
12,2020,6,24,18,33.2,Mytilus californianus,full_points,0.45498
12,2020,6,24,18,33.6,Mytilus californianus,full_points,0.43
12,2020,6,24,18,34,Mytilus californianus,full_points,0.54299
12,2020,6,24,18,34.4,Mytilus californianus,full_points,0.44834
12,2020,6,24,18,34.8,Mytilus californianus,full_points,0.53834
12,2020,6,24,18,35.6,Mytilus californianus,full_points,0.53102
12,2020,6,24,18,36,Mytilus californianus,full_points,0.275
12,2020,6,24,18,36.4,Mytilus californianus,full_points,0.025
12,2020,6,24,18,36.8,Mytilus californianus,full_points,0.0417
12,2020,6,24,18,37.2,Mytilus californianus,full_points,0.255
12,2020,6,24,18,37.6,Mytilus californianus,full_points,-0.045
12,2020,6,24,18,38,Mytilus californianus,full_points,0.18353
12,2020,6,24,18,38.8,Mytilus californianus,full_points,0.1907
12,2020,6,24,18,39.2,Mytilus californianus,full_points,0.005
12,2020,6,24,18,39.6,Mytilus californianus,full_points,0.0449
12,2020,6,24,18,40.4,Mytilus californianus,full_points,0.22748
12,2020,6,24,18,41.2,Mytilus californianus,full_points,-0.16
12,2020,6,24,18,41.6,Mytilus californianus,full_points,-0.1458
12,2020,6,24,18,42.4,Mytilus californianus,full_points,0.088
12,2020,6,24,18,42.8,Mytilus californianus,full_points,0.205
12,2020,6,24,18,43.2,Mytilus californianus,full_points,0.015
12,2020,6,24,24,6.4,Mytilus californianus,full_points,1.26892
12,2020,6,24,24,6.8,Mytilus californianus,full_points,0.92486
12,2020,6,24,24,8,Mytilus californianus,full_points,0.675
12,2020,6,24,24,17.6,Mytilus californianus,full_points,0.57638
12,2020,6,24,24,18,Mytilus californianus,full_points,0.62044
12,2020,6,24,24,18.4,Mytilus californianus,full_points,0.66415
12,2020,6,24,24,18.8,Mytilus californianus,full_points,0.66314
12,2020,6,24,24,19.2,Mytilus californianus,full_points,0.64747
12,2020,6,24,24,19.6,Mytilus californianus,full_points,0.865
12,2020,6,24,24,20,Mytilus californianus,full_points,0.93855
